name,title,duration,country,director,genre,cast,kp_rating,kp_votes_num,imdb_rating,imdb_votes_num 
Психопаспорт  (сериал) Psycho-Pass (2012 – 2019) 25 мин.,Psycho-Pass (2012 – 2019),25 мин.,Япония,реж. Наоёси Сиотани...,"['(аниме,', 'мультфильм,', 'боевик...)']","Кана Ханадзава, ...",7.975,14 616,IMDb: 8.20,17 511
Осенняя соната Höstsonaten (1978) 99 мин.,Höstsonaten (1978),99 мин.,Швеция,реж. Ингмар Бергман,"['(драма,', 'музыка)']","Ингрид Бергман, Лив Ульман, ...",7.975,11 476,IMDb: 8.20,31 991
Кокаин Blow (2001) 123 мин.,Blow (2001),123 мин.,США,реж. Тед Демме,"['(драма,', 'криминал,', 'биография)']","Джонни Депп, Пенелопа Крус, ...",7.974,141 636,IMDb: 7.60,249 543
Полосатый рейс  (1961) 87 мин.,(1961),87 мин.,СССР,реж. Владимир Фетин,"['(комедия,', 'семейный,', 'приключения)']","Алексей Грибов, Иван Дмитриев, ...",7.974,109 047,IMDb: 7.40,2 289
Головокружение Vertigo (1958) 128 мин.,Vertigo (1958),128 мин.,США,реж. Альфред Хичкок,"['(фильм-нуар,', 'мелодрама,', 'детектив)']","Джеймс Стюарт, Ким Новак, ...",7.974,36 312,IMDb: 8.30,385 226
Легенда синего моря  (сериал) Pureun badaui jeonseol (2016 – 2017) 70 мин.,Pureun badaui jeonseol (2016 – 2017),70 мин.,Корея Южная,реж. Чин Хёк,"['(мелодрама,', 'фэнтези)']","Чон Джи-хён, Ли Мин-хо, ...",7.974,15 588,IMDb: 8.10,7 370
Мужчина и женщина Un homme et une femme (1966) 102 мин.,Un homme et une femme (1966),102 мин.,Франция,реж. Клод Лелуш,"['(драма,', 'мелодрама)']","Анук Эме, Жан-Луи Трентиньян, ...",7.974,10 979,IMDb: 7.60,10 359
Дино Дана Dino Dana: The Movie (2019) 85 мин.,Dino Dana: The Movie (2019),85 мин.,Канада,реж. Дж.Дж. Джонсон,"['(фэнтези,', 'приключения,', 'семейный)']","Микела Люси, Дональд Хендерсон, ...",7.974,6 095,IMDb: 6.20,112
Крутой учитель Онидзука  (сериал) GTO: Great Teacher Onizuka (1998) 45 мин.,GTO: Great Teacher Onizuka (1998),45 мин.,Япония,,"['(боевик,', 'драма,', 'комедия...)']","Такаси Соримати, Нанако Мацусима, ...",7.974,1 386,IMDb: 8.40,3 650
Колыбельные мира  (сериал)  (2008) ,(2008),,Россия,реж. Елизавета Скворцова,['(мультфильм)'],,7.974,568,IMDb: 7.00,40
Легенда о Вильгельме Телле  (сериал) The Legend of William Tell (1998) 43 мин.,The Legend of William Tell (1998),43 мин.,Новая Зеландия,реж. Деклан Имис...,"['(фэнтези,', 'приключения)']","Кирен Хатчисон, Эндрю Робертт, ...",7.974,537,IMDb: 7.20,252
Терминатор The Terminator (1984) 108 мин.,The Terminator (1984),108 мин.,Великобритания,реж. Джеймс Кэмерон,"['(фантастика,', 'боевик,', 'триллер)']","Арнольд Шварценеггер, Майкл Бин, ...",7.973,255 399,IMDb: 8.00,824 622
Звездный крейсер Галактика  (сериал) Battlestar Galactica (2004 – 2009) 43 мин.,Battlestar Galactica (2004 – 2009),43 мин.,США,реж. Майкл Раймер...,"['(фантастика,', 'боевик,', 'драма...)']","Эдвард Джеймс Олмос, Мэри МакДоннелл, ...",7.973,15 310,IMDb: 8.70,159 212
Короткий фильм о любви Krótki film o milosci (1988) 87 мин.,Krótki film o milosci (1988),87 мин.,Польша,реж. Кшиштоф Кесьлёвский,"['(драма,', 'мелодрама)']","Гражина Шаполовска, Оляф Любашенко, ...",7.973,5 294,IMDb: 8.20,21 808
Суровое испытание Dogani (2011) 125 мин.,Dogani (2011),125 мин.,Корея Южная,реж. Хван Дон-хёк,"['(триллер,', 'драма,', 'криминал)']","Кон Ю, Чон Ю-ми, ...",7.973,3 621,IMDb: 8.10,13 912
Приключения Питкина в больнице A Stitch in Time (1963) 89 мин.,A Stitch in Time (1963),89 мин.,Великобритания,реж. Роберт Эшер,['(комедия)'],"Норман Уисдом, Эдвард Чэпман, ...",7.973,2 411,IMDb: 7.10,1 116
Орлиный путь Full Love (2014) 98 мин.,Full Love (2014),98 мин.,Таиланд,реж. Жан-Клод Ван Дамм,"['(боевик,', 'драма,', 'мелодрама...)']","Жан-Клод Ван Дамм, Клаудия Бассольс, ...",7.973,704,IMDb: 7.40,1 898
Блюз  (сериал) The Blues (2003) 100 мин.,The Blues (2003),100 мин.,США,реж. Чарльз Бёрнетт...,"['(документальный,', 'музыка)']","Б.Б. Кинг, Пайнтоп Перкинс, ...",7.973,623,IMDb: 8.10,1 126
Джокер Joker (2019) 122 мин.,Joker (2019),122 мин.,США,реж. Тодд Филлипс,"['(драма,', 'криминал,', 'триллер)']","Хоакин Феникс, Роберт Де Ниро, ...",7.972,477 725,IMDb: 8.40,1 095 922
Лучшее предложение La migliore offerta (2012) 131 мин.,La migliore offerta (2012),131 мин.,Италия,реж. Джузеппе Торнаторе,"['(триллер,', 'драма,', 'криминал)']","Джеффри Раш, Джим Стёрджесс, ...",7.972,259 493,IMDb: 7.80,114 202
Эхо террора  (сериал) Zankyô no teroru (2014) 25 мин.,Zankyô no teroru (2014),25 мин.,Япония,реж. Синъитиро Ватанабэ...,"['(аниме,', 'мультфильм,', 'триллер...)']","Каито Исикава, Сома Саито, ...",7.972,25 617,IMDb: 7.90,9 591
Девушка без адреса  (1958) 90 мин.,(1958),90 мин.,СССР,реж. Эльдар Рязанов,"['(мелодрама,', 'комедия)']","Светлана Карпинская, Николай Рыбников, ...",7.972,16 496,IMDb: 7.20,530
Бал Le bal (1983) 112 мин.,Le bal (1983),112 мин.,Франция,реж. Этторе Скола,"['(мюзикл,', 'история)']","Этьен Гишар, Режис Буке, ...",7.972,2 915,IMDb: 7.70,2 708
Шоа Shoah (1985) 566 мин.,Shoah (1985),566 мин.,Франция,реж. Клод Ланзманн,"['(документальный,', 'военный,', 'история)']","Симон Сребник, Майкл Подчлебник, ...",7.972,1 485,IMDb: 8.70,9 096
Бэтмен против Супермена: На заре справедливости Batman v Superman: Dawn of Justice (2016) 153 мин.,Batman v Superman: Dawn of Justice (2016),153 мин.,США,реж. Зак Снайдер,"['(фантастика,', 'боевик,', 'фэнтези...)']","Генри Кавилл, Бен Аффлек, ...",6.745,203 397,IMDb: 6.40,668 717
Хочу как ты The Change-Up (2011) 112 мин.,The Change-Up (2011),112 мин.,США,реж. Дэвид Добкин,"['(фэнтези,', 'мелодрама,', 'комедия)']","Райан Рейнольдс, Джейсон Бейтман, ...",6.745,71 293,IMDb: 6.30,175 583
"Человек, который убил Дон Кихота The Man Who Killed Don Quixote (2018) 132 мин.",The Man Who Killed Don Quixote (2018),132 мин.,Испания,реж. Терри Гиллиам,"['(фэнтези,', 'драма,', 'комедия...)']","Адам Драйвер, Джонатан Прайс, ...",6.745,15 437,IMDb: 6.40,18 351
Со дна вершины  (2017) 106 мин.,(2017),106 мин.,Россия,реж. Яна Поляруш...,"['(драма,', 'спорт)']","Павел Шевандо, Владимир Вдовиченков, ...",6.745,11 774,IMDb: 5.90,70
Барби: Академия принцесс  (видео) Barbie: Princess Charm School (2011) 81 мин.,Barbie: Princess Charm School (2011),81 мин.,США,реж. Изекиль Нортон,['(мультфильм)'],"Диана Вонг, Морвенна Бэнкс, ...",6.745,10 855,IMDb: 6.60,2 339
Волшебники из Вэйверли Плэйс в кино  (ТВ) Wizards of Waverly Place: The Movie (2009) 94 мин.,Wizards of Waverly Place: The Movie (2009),94 мин.,США,реж. Лев Л. Спиро,"['(мультфильм,', 'фэнтези,', 'боевик...)']","Селена Гомес, Дэвид Генри, ...",6.745,8 782,IMDb: 6.20,17 201
Город на границе Bordertown (2007) 112 мин.,Bordertown (2007),112 мин.,США,реж. Грегори Нава,"['(триллер,', 'криминал,', 'детектив)']","Майя Сапата, Иринео Альварес, ...",6.745,5 041,IMDb: 6.10,10 578
Щелкунчик и мышиный король  (2004) 90 мин.,(2004),90 мин.,Россия,реж. Наталья Мальгина...,['(мультфильм)'],"Евгений Миронов, Георгий Тараторкин, ...",6.745,3 430,,
Водоворот Maelström (2000) 87 мин.,Maelström (2000),87 мин.,Канада,реж. Дени Вильнёв,['(драма)'],"Мари-Жозе Кроз, Жан-Николя Верро, ...",6.745,1 454,IMDb: 6.90,5 359
Истребители  (1939) 96 мин.,(1939),96 мин.,СССР,реж. Эдуард Пенцлин,"['(драма,', 'приключения,', 'военный)']","Марк Бернес, Евгения Голынчик, ...",6.745,860,IMDb: 5.70,63
Барракуда Barracuda (1997) 94 мин.,Barracuda (1997),94 мин.,Франция,реж. Филипп Аим,"['(триллер,', 'драма)']","Жан Рошфор, Гийом Кане, ...",6.745,617,IMDb: 6.70,528
Сокровища древнего храма Taqdeer (1982) 125 мин.,Taqdeer (1982),125 мин.,Индия,реж. Бридж,"['(мелодрама,', 'приключения)']","Митхун Чакраборти, Зинат Аман, ...",6.745,526,IMDb: 5.80,94
О чём говорят мужчины. Продолжение  (2018) 99 мин.,(2018),99 мин.,Россия,реж. Флюза Фархшатова,['(комедия)'],"Леонид Барац, Александр Демидов, ...",6.744,69 331,IMDb: 6.30,1 349
Напряги извилины Get Smart (2008) 110 мин.,Get Smart (2008),110 мин.,США,реж. Питер Сигал,"['(боевик,', 'комедия,', 'приключения)']","Стив Карелл, Энн Хэтэуэй, ...",6.744,43 693,IMDb: 6.50,211 488
Цель номер один Zero Dark Thirty (2012) 157 мин.,Zero Dark Thirty (2012),157 мин.,США,реж. Кэтрин Бигелоу,"['(триллер,', 'драма,', 'история...)']","Джессика Честейн, Джейсон Кларк, ...",6.744,32 736,IMDb: 7.40,287 181
К черту на рога Quo vado? (2015) 86 мин.,Quo vado? (2015),86 мин.,Италия,реж. Дженнаро Нунцианте,['(комедия)'],"Кекко Дзалоне, Элеонора Джованарди, ...",6.744,12 067,IMDb: 6.60,10 586
Год культуры  (сериал)  (2018) 24 мин.,(2018),24 мин.,Россия,реж. Тито Калатозишвили...,['(комедия)'],"Фёдор Бондарчук, Мария Ахметзянова, ...",6.744,8 463,IMDb: 6.10,108
По млечному пути On the Milky Road (2016) 125 мин.,On the Milky Road (2016),125 мин.,Сербия,реж. Эмир Кустурица,"['(фэнтези,', 'драма,', 'мелодрама...)']","Эмир Кустурица, Моника Беллуччи, ...",6.744,6 949,IMDb: 6.40,4 365
